China_DateTime,Chan 1 - Deg C,Chan 2 - %RH
1/15/20 13:38,11.6,57.5
1/15/20 13:39,11.7,55.1
1/15/20 13:40,11.5,53.6
1/15/20 13:41,11.2,53.6
1/15/20 13:42,11,53.6
1/15/20 13:43,10.9,53.5
1/15/20 13:44,10.8,53.5
1/15/20 13:45,10.6,53
1/15/20 13:46,10.6,53.5
1/15/20 13:47,10.6,55.4
1/15/20 13:48,10.7,57.8
1/15/20 13:49,10.8,57.8
1/15/20 13:50,10.8,54.5
1/15/20 13:51,10.6,53.5
1/15/20 13:52,10.4,53.5
1/15/20 13:53,10.3,55.9
1/15/20 13:54,10.3,58.2
1/15/20 13:55,10.5,59.2
1/15/20 13:56,10.5,56.4
1/15/20 13:57,10.4,54.4
1/15/20 13:58,10.2,54.4
1/15/20 13:59,10.2,56.3
1/15/20 14:00,10.4,58.2
1/15/20 14:01,10.5,58.7
1/15/20 14:02,10.6,55.9
1/15/20 14:03,10.4,54
1/15/20 14:04,10.3,54.4
1/15/20 14:05,10.3,56.3
1/15/20 14:06,10.4,58.3
1/15/20 14:07,10.6,58.3
1/15/20 14:08,10.6,55.4
1/15/20 14:09,10.6,53.5
1/15/20 14:10,10.4,53
1/15/20 14:11,10.4,54.9
1/15/20 14:12,10.5,57.3
1/15/20 14:13,10.6,57.3
1/15/20 14:14,10.7,54.5
1/15/20 14:15,10.6,53
1/15/20 14:16,10.5,52
1/15/20 14:17,10.4,53.5
1/15/20 14:18,10.5,55.9
1/15/20 14:19,10.6,56.9
1/15/20 14:20,10.8,54.5
1/15/20 14:21,10.7,52.6
1/15/20 14:22,10.6,51.6
1/15/20 14:23,10.5,52.5
1/15/20 14:24,10.6,54.9
1/15/20 14:25,10.7,55.9
1/15/20 14:26,10.8,54.5
1/15/20 14:27,10.8,52.1
1/15/20 14:28,10.7,51.1
1/15/20 14:29,10.6,51.1
1/15/20 14:30,10.6,53
1/15/20 14:31,10.7,55
1/15/20 14:32,10.9,54.5
1/15/20 14:33,11,52.1
1/15/20 14:34,10.9,50.6
1/15/20 14:35,10.7,50.1
1/15/20 14:36,10.6,51.6
1/15/20 14:37,10.7,53.5
1/15/20 14:38,10.8,54.5
1/15/20 14:39,11.1,54.5
1/15/20 14:40,11.3,54.1
1/15/20 14:41,11.5,53.6
1/15/20 14:42,11.8,52.7
1/15/20 14:43,12,52.3
1/15/20 14:44,12.2,51.8
1/15/20 14:45,12.4,51.8
1/15/20 14:46,12.6,51.4
1/15/20 14:47,12.8,50.9
1/15/20 14:48,12.8,48.9
1/15/20 14:49,12.7,47.3
1/15/20 14:50,12.4,46.7
1/15/20 14:51,12.2,46.7
1/15/20 14:52,12,46.6
1/15/20 14:53,11.8,46.6
1/15/20 14:54,11.6,47.1
1/15/20 14:55,11.6,49.2
1/15/20 14:56,11.7,51.2
1/15/20 14:57,11.8,50.8
1/15/20 14:58,11.8,48.2
1/15/20 14:59,11.6,47.1
1/15/20 15:00,11.4,46.6
1/15/20 15:01,11.4,48.7
1/15/20 15:02,11.4,50.7
1/15/20 15:03,11.5,51.2
1/15/20 15:04,11.6,48.7
1/15/20 15:05,11.4,47.1
1/15/20 15:06,11.3,46.6
1/15/20 15:07,11.2,48.1
1/15/20 15:08,11.2,50.2
1/15/20 15:09,11.3,50.7
1/15/20 15:10,11.4,48.7
1/15/20 15:11,11.2,46.5
1/15/20 15:12,11,46.5
1/15/20 15:13,10.9,48.1
1/15/20 15:14,10.9,50.2
1/15/20 15:15,11,50.2
1/15/20 15:16,11,47.6
1/15/20 15:17,11,46.5
1/15/20 15:18,10.8,46.5
1/15/20 15:19,10.7,49.1
1/15/20 15:20,10.8,49.6
1/15/20 15:21,11,49.1
1/15/20 15:22,11,46.5
1/15/20 15:23,10.8,45.9
1/15/20 15:24,10.7,46.5
1/15/20 15:25,10.7,48.6
1/15/20 15:26,10.8,49.6
1/15/20 15:27,11,48.6
1/15/20 15:28,11,46.5
1/15/20 15:29,10.9,45.4
1/15/20 15:30,10.7,45.4
1/15/20 15:31,10.7,47.5
1/15/20 15:32,10.8,49.6
1/15/20 15:33,11,49.1
1/15/20 15:34,11,46.5
1/15/20 15:35,11,45.4
1/15/20 15:36,10.8,45.4
1/15/20 15:37,10.7,46.5
1/15/20 15:38,10.8,49.1
1/15/20 15:39,11,49.1
1/15/20 15:40,11.1,47.6
1/15/20 15:41,11.1,45.5
1/15/20 15:42,11,44.9
1/15/20 15:43,10.9,44.9
1/15/20 15:44,10.8,47
1/15/20 15:45,11,48.6
1/15/20 15:46,11.1,48.6
1/15/20 15:47,11.3,48.1
1/15/20 15:48,11.6,47.6
1/15/20 15:49,11.8,47.7
1/15/20 15:50,12,47.2
1/15/20 15:51,12.3,46.7
1/15/20 15:52,12.7,45.7
1/15/20 15:53,13.2,43.6
1/15/20 15:54,13.4,42.6
1/15/20 15:55,13.6,42.1
1/15/20 15:56,13.7,41.5
1/15/20 15:57,13.8,38.3
1/15/20 15:58,13.8,37.2
1/15/20 15:59,13.7,37.2
1/15/20 16:00,13.5,37.2
1/15/20 16:01,13.4,37.2
1/15/20 16:02,13.3,37.1
1/15/20 16:03,13.2,39.3
1/15/20 16:04,13.1,44.1
1/15/20 16:05,13.1,45.7
1/15/20 16:06,13.1,40.4
1/15/20 16:07,13.1,37.7
1/15/20 16:08,13,37.1
1/15/20 16:09,12.8,39.3
1/15/20 16:10,12.7,44.1
1/15/20 16:11,12.8,44.6
1/15/20 16:12,12.8,41.4
1/15/20 16:13,12.8,38.2
1/15/20 16:14,12.7,37.1
1/15/20 16:15,12.6,37.6
1/15/20 16:16,12.5,42.4
1/15/20 16:17,12.5,45.1
1/15/20 16:18,12.5,42.4
1/15/20 16:19,12.6,38.7
1/15/20 16:20,12.6,37.6
1/15/20 16:21,12.4,37
1/15/20 16:22,12.4,39.2
1/15/20 16:23,12.4,44
1/15/20 16:24,12.4,43.5
1/15/20 16:25,12.5,40.3
1/15/20 16:26,12.5,37.1
1/15/20 16:27,12.4,37
1/15/20 16:28,12.3,37
1/15/20 16:29,12.3,41.9
1/15/20 16:30,12.3,43.5
1/15/20 16:31,12.4,41.4
1/15/20 16:32,12.4,37.6
1/15/20 16:33,12.4,37
1/15/20 16:34,12.2,37
1/15/20 16:35,12.2,40.3
1/15/20 16:36,12.1,43.5
1/15/20 16:37,12.1,42.4
1/15/20 16:38,12.2,38.7
1/15/20 16:39,12.1,36.5
1/15/20 16:40,12,38.1
1/15/20 16:41,11.9,43.5
1/15/20 16:42,11.9,42.9
1/15/20 16:43,12,40.2
1/15/20 16:44,12,37.5
1/15/20 16:45,11.9,37
1/15/20 16:46,11.9,39.2
1/15/20 16:47,11.8,44.5
1/15/20 16:48,11.9,42.4
1/15/20 16:49,12,40.2
1/15/20 16:50,12,37
1/15/20 16:51,11.9,37
1/15/20 16:52,11.9,38.1
1/15/20 16:53,11.9,43.4
1/15/20 16:54,11.9,43.5
1/15/20 16:55,12,41.9
1/15/20 16:56,12.2,41.3
1/15/20 16:57,12.3,40.8
1/15/20 16:58,12.5,40.3
1/15/20 16:59,12.7,40.3
1/15/20 17:00,12.9,39.8
1/15/20 17:01,13.1,39.3
1/15/20 17:02,13.2,39.3
1/15/20 17:03,13.4,39.3
1/15/20 17:04,13.6,38.8
1/15/20 17:05,13.7,38.3
1/15/20 17:06,13.8,36.1
1/15/20 17:07,13.8,33.9
1/15/20 17:08,13.8,33.9
1/15/20 17:09,13.6,34.4
1/15/20 17:10,13.4,34.4
1/15/20 17:11,13.3,34.4
1/15/20 17:12,13.2,35.5
1/15/20 17:13,13.1,39.8
1/15/20 17:14,13.1,42.5
1/15/20 17:15,13.1,39.3
1/15/20 17:16,13.2,35.5
1/15/20 17:17,13,34.9
1/15/20 17:18,13,34.9
1/15/20 17:19,12.9,39.3
1/15/20 17:20,12.8,43
1/15/20 17:21,12.8,42
1/15/20 17:22,12.9,37.1
1/15/20 17:23,12.7,34.9
1/15/20 17:24,12.6,34.9
1/15/20 17:25,12.5,37.1
1/15/20 17:26,12.4,41.9
1/15/20 17:27,12.4,43
1/15/20 17:28,12.4,39.2
1/15/20 17:29,12.3,34.9
1/15/20 17:30,12.2,35.4
1/15/20 17:31,12,40.2
1/15/20 17:32,12,43.5
1/15/20 17:33,11.9,42.9
1/15/20 17:34,11.9,38.1
1/15/20 17:35,11.8,34.8
1/15/20 17:36,11.6,37
1/15/20 17:37,11.6,42.3
1/15/20 17:38,11.5,43.4
1/15/20 17:39,11.5,43.4
1/15/20 17:40,11.4,38
1/15/20 17:41,11.4,35.3
1/15/20 17:42,11.2,39.1
1/15/20 17:43,11.1,44.4
1/15/20 17:44,11.1,44.4
1/15/20 17:45,11.1,43.3
1/15/20 17:46,11.1,38
1/15/20 17:47,11,36.3
1/15/20 17:48,10.8,41.2
1/15/20 17:49,10.8,45.4
1/15/20 17:50,10.8,45.4
1/15/20 17:51,10.8,44.4
1/15/20 17:52,10.8,37.9
1/15/20 17:53,10.7,37.4
1/15/20 17:54,10.6,42.2
1/15/20 17:55,10.6,46.5
1/15/20 17:56,10.6,46.5
1/15/20 17:57,10.6,44.9
1/15/20 17:58,10.6,38.5
1/15/20 17:59,10.5,37.9
1/15/20 18:00,10.4,43.2
1/15/20 18:01,10.3,47.5
1/15/20 18:02,10.3,46.9
1/15/20 18:03,10.4,46.4
1/15/20 18:04,10.4,46.4
1/15/20 18:05,10.5,46.4
1/15/20 18:06,10.6,46.5
1/15/20 18:07,10.7,45.9
1/15/20 18:08,10.8,45.9
1/15/20 18:09,10.9,45.4
1/15/20 18:10,11,45.4
1/15/20 18:11,11.1,45.5
1/15/20 18:12,11.2,45.5
1/15/20 18:13,11.3,45
1/15/20 18:14,11.4,45
1/15/20 18:15,11.4,41.2
1/15/20 18:16,11.4,36.9
1/15/20 18:17,11.2,37.5
1/15/20 18:18,11.1,42.3
1/15/20 18:19,11,46.5
1/15/20 18:20,11,46.5
1/15/20 18:21,11,45.4
1/15/20 18:22,10.9,39
1/15/20 18:23,10.8,37.9
1/15/20 18:24,10.6,42.7
1/15/20 18:25,10.6,47.5
1/15/20 18:26,10.6,47.5
1/15/20 18:27,10.5,47
1/15/20 18:28,10.5,40.6
1/15/20 18:29,10.4,38.4
1/15/20 18:30,10.3,42.7
1/15/20 18:31,10.2,48
1/15/20 18:32,10.2,48.5
1/15/20 18:33,10.2,48.5
1/15/20 18:34,10.2,42.2
1/15/20 18:35,10.1,38.9
1/15/20 18:36,10,42.1
1/15/20 18:37,10,47.4
1/15/20 18:38,9.9,49.5
1/15/20 18:39,9.9,49
1/15/20 18:40,10,45.3
1/15/20 18:41,9.9,40
1/15/20 18:42,9.8,41.6
1/15/20 18:43,9.8,46.9
1/15/20 18:44,9.7,50
1/15/20 18:45,9.7,49.5
1/15/20 18:46,9.8,48.4
1/15/20 18:47,9.8,41.1
1/15/20 18:48,9.6,41
1/15/20 18:49,9.6,45.8
1/15/20 18:50,9.5,50.4
1/15/20 18:51,9.5,50.4
1/15/20 18:52,9.6,50
1/15/20 18:53,9.6,43.7
1/15/20 18:54,9.5,39.9
1/15/20 18:55,9.4,44.2
1/15/20 18:56,9.4,49.4
1/15/20 18:57,9.4,50.9
1/15/20 18:58,9.4,50.4
1/15/20 18:59,9.4,47.3
1/15/20 19:00,9.4,41
1/15/20 19:01,9.3,42.1
1/15/20 19:02,9.3,47.8
1/15/20 19:03,9.2,51.4
1/15/20 19:04,9.3,51.4
1/15/20 19:05,9.3,50.4
1/15/20 19:06,9.4,43.7
1/15/20 19:07,9.2,41
1/15/20 19:08,9.2,45.7
1/15/20 19:09,9.2,50.9
1/15/20 19:10,9.2,51.9
1/15/20 19:11,9.2,51.4
1/15/20 19:12,9.3,50.4
1/15/20 19:13,9.3,50.4
1/15/20 19:14,9.4,50.4
1/15/20 19:15,9.4,50.4
1/15/20 19:16,9.5,50
1/15/20 19:17,9.6,50
1/15/20 19:18,9.7,49.5
1/15/20 19:19,9.8,49.5
1/15/20 19:20,9.9,49.5
1/15/20 19:21,10,49.5
1/15/20 19:22,10.1,49.5
1/15/20 19:23,10.2,49
1/15/20 19:24,10.2,43.2
1/15/20 19:25,10.2,40
1/15/20 19:26,10,42.7
1/15/20 19:27,9.9,47.4
1/15/20 19:28,9.9,50.5
1/15/20 19:29,9.8,50.5
1/15/20 19:30,9.8,48.5
1/15/20 19:31,9.8,42.1
1/15/20 19:32,9.7,41.6
1/15/20 19:33,9.6,46.3
1/15/20 19:34,9.5,51.4
1/15/20 19:35,9.5,51.4
1/15/20 19:36,9.5,50.9
1/15/20 19:37,9.5,45.3
1/15/20 19:38,9.5,41
1/15/20 19:39,9.4,44.7
1/15/20 19:40,9.3,49.9
1/15/20 19:41,9.3,52.4
1/15/20 19:42,9.3,51.9
1/15/20 19:43,9.3,50.4
1/15/20 19:44,9.3,43.1
1/15/20 19:45,9.2,42.6
1/15/20 19:46,9.1,47.3
1/15/20 19:47,9.1,52.3
1/15/20 19:48,9.1,52.3
1/15/20 19:49,9.1,52.3
1/15/20 19:50,9.1,47.3
1/15/20 19:51,9.1,42
1/15/20 19:52,9,45.2
1/15/20 19:53,9,50.4
1/15/20 19:54,8.9,53.3
1/15/20 19:55,9,52.8
1/15/20 19:56,9,52.3
1/15/20 19:57,9,45.2
1/15/20 19:58,8.9,43.1
1/15/20 19:59,8.8,47.3
1/15/20 20:00,8.8,52.3
1/15/20 20:01,8.8,53.2
1/15/20 20:02,8.8,53.3
1/15/20 20:03,8.9,51.3
1/15/20 20:04,8.9,44.1
1/15/20 20:05,8.8,44.1
1/15/20 20:06,8.7,48.8
1/15/20 20:07,8.7,53.2
1/15/20 20:08,8.7,53.7
1/15/20 20:09,8.7,53.2
1/15/20 20:10,8.8,49.9
1/15/20 20:11,8.8,43.6
1/15/20 20:12,8.6,45.1
1/15/20 20:13,8.6,50.3
1/15/20 20:14,8.6,54.2
1/15/20 20:15,8.6,53.7
1/15/20 20:16,8.6,53.7
1/15/20 20:17,8.7,48.8
1/15/20 20:18,8.6,43.6
1/15/20 20:19,8.6,46.2
1/15/20 20:20,8.5,51.8
1/15/20 20:21,8.5,54.6
1/15/20 20:22,8.6,54.2
1/15/20 20:23,8.6,53.7
1/15/20 20:24,8.6,53.7
1/15/20 20:25,8.7,53.2
1/15/20 20:26,8.8,52.8
1/15/20 20:27,8.9,52.8
1/15/20 20:28,9,52.3
1/15/20 20:29,9.1,52.3
1/15/20 20:30,9.1,52.3
1/15/20 20:31,9.2,51.9
1/15/20 20:32,9.3,50.4
1/15/20 20:33,9.3,43.1
1/15/20 20:34,9.2,42.6
1/15/20 20:35,9.1,47.3
1/15/20 20:36,9.1,52.3
1/15/20 20:37,9,53.3
1/15/20 20:38,9,52.8
1/15/20 20:39,9,50.9
1/15/20 20:40,9,44.1
1/15/20 20:41,8.9,44.1
1/15/20 20:42,8.8,49.3
1/15/20 20:43,8.8,53.7
1/15/20 20:44,8.8,53.7
1/15/20 20:45,8.8,53.7
1/15/20 20:46,8.8,49.9
1/15/20 20:47,8.8,44.1
1/15/20 20:48,8.7,45.7
1/15/20 20:49,8.6,50.8
1/15/20 20:50,8.6,54.6
1/15/20 20:51,8.6,54.2
1/15/20 20:52,8.6,54.2
1/15/20 20:53,8.6,49.8
1/15/20 20:54,8.6,44.1
1/15/20 20:55,8.5,46.7
1/15/20 20:56,8.5,51.8
1/15/20 20:57,8.4,55.1
1/15/20 20:58,8.5,55.1
1/15/20 20:59,8.5,54.6
1/15/20 21:00,8.5,49.3
1/15/20 21:01,8.5,44.6
1/15/20 21:02,8.4,47.7
1/15/20 21:03,8.3,53.2
1/15/20 21:04,8.3,55.6
1/15/20 21:05,8.4,55.1
1/15/20 21:06,8.4,55.1
1/15/20 21:07,8.4,49.3
1/15/20 21:08,8.4,44.6
1/15/20 21:09,8.3,48.2
1/15/20 21:10,8.2,53.6
1/15/20 21:11,8.2,55.5
1/15/20 21:12,8.3,55.6
1/15/20 21:13,8.3,55.1
1/15/20 21:14,8.4,49.3
1/15/20 21:15,8.3,45.1
1/15/20 21:16,8.2,48.2
1/15/20 21:17,8.2,53.6
1/15/20 21:18,8.2,56
1/15/20 21:19,8.2,55.5
1/15/20 21:20,8.2,55.5
1/15/20 21:21,8.3,50.3
1/15/20 21:22,8.2,45.1
1/15/20 21:23,8.2,48.2
1/15/20 21:24,8.1,53.1
1/15/20 21:25,8.1,56
1/15/20 21:26,8.2,56
1/15/20 21:27,8.2,55.5
1/15/20 21:28,8.2,50.8
1/15/20 21:29,8.2,46.1
1/15/20 21:30,8.2,50.3
1/15/20 21:31,8.1,55.1
1/15/20 21:32,8.1,56
1/15/20 21:33,8.2,55.5
1/15/20 21:34,8.2,55.5
1/15/20 21:35,8.3,55.1
1/15/20 21:36,8.4,55.1
1/15/20 21:37,8.4,54.6
1/15/20 21:38,8.6,54.6
1/15/20 21:39,8.6,54.2
1/15/20 21:40,8.7,54.2
1/15/20 21:41,8.8,48.8
1/15/20 21:42,8.7,44.1
1/15/20 21:43,8.6,46.2
1/15/20 21:44,8.6,51.8
1/15/20 21:45,8.5,55.1
1/15/20 21:46,8.5,55.1
1/15/20 21:47,8.5,55.1
1/15/20 21:48,8.6,51.3
1/15/20 21:49,8.5,45.1
1/15/20 21:50,8.4,47.2
1/15/20 21:51,8.3,52.2
1/15/20 21:52,8.3,56
1/15/20 21:53,8.3,56
1/15/20 21:54,8.3,55.6
1/15/20 21:55,8.4,53.2
1/15/20 21:56,8.3,46.1
1/15/20 21:57,8.2,46.7
1/15/20 21:58,8.2,51.7
1/15/20 21:59,8.2,56
1/15/20 22:00,8.2,56.5
1/15/20 22:01,8.2,56
1/15/20 22:02,8.2,55.1
1/15/20 22:03,8.2,47.2
1/15/20 22:04,8.1,46.1
1/15/20 22:05,8.1,51.2
1/15/20 22:06,8,56
1/15/20 22:07,8,56.9
1/15/20 22:08,8,56.5
1/15/20 22:09,8.1,56
1/15/20 22:10,8.1,49.8
1/15/20 22:11,8.1,46.1
1/15/20 22:12,8,50.2
1/15/20 22:13,7.9,55
1/15/20 22:14,7.9,56.9
1/15/20 22:15,8,56.9
1/15/20 22:16,8,56.5
1/15/20 22:17,8,52.2
1/15/20 22:18,8,46.1
1/15/20 22:19,7.9,48.7
1/15/20 22:20,7.9,54.1
1/15/20 22:21,7.9,56.9
1/15/20 22:22,7.9,56.9
1/15/20 22:23,7.9,56.9
1/15/20 22:24,8,55
1/15/20 22:25,8,47.7
1/15/20 22:26,7.9,47.7
1/15/20 22:27,7.8,52.6
1/15/20 22:28,7.8,56.9
1/15/20 22:29,7.8,57.4
1/15/20 22:30,7.8,57.4
1/15/20 22:31,7.9,56.9
1/15/20 22:32,7.9,49.2
1/15/20 22:33,7.9,47.1
1/15/20 22:34,7.8,51.2
1/15/20 22:35,7.8,56
1/15/20 22:36,7.8,57.8
1/15/20 22:37,7.8,57.4
1/15/20 22:38,7.8,57.4
1/15/20 22:39,7.9,56.9
1/15/20 22:40,8,56.9
1/15/20 22:41,8.1,56.5
1/15/20 22:42,8.2,56
1/15/20 22:43,8.2,56
1/15/20 22:44,8.3,56
1/15/20 22:45,8.4,55.6
1/15/20 22:46,8.5,55.1
1/15/20 22:47,8.6,55.1
1/15/20 22:48,8.6,54.7
1/15/20 22:49,8.7,53.7
1/15/20 22:50,8.7,46.7
1/15/20 22:51,8.6,45.1
1/15/20 22:52,8.5,49.8
1/15/20 22:53,8.4,54.6
1/15/20 22:54,8.4,56
1/15/20 22:55,8.4,56.1
1/15/20 22:56,8.5,55.6
1/15/20 22:57,8.4,48.8
1/15/20 22:58,8.4,46.1
1/15/20 22:59,8.2,50.3
1/15/20 23:00,8.2,55.1
1/15/20 23:01,8.2,57
1/15/20 23:02,8.2,57
1/15/20 23:03,8.2,56.5
1/15/20 23:04,8.2,51.2
1/15/20 23:05,8.2,46.1
1/15/20 23:06,8.1,49.2
1/15/20 23:07,8,54.1
1/15/20 23:08,8,57.4
1/15/20 23:09,8,57.4
1/15/20 23:10,8,56.9
1/15/20 23:11,8,55
1/15/20 23:12,8,47.7
1/15/20 23:13,7.9,48.2
1/15/20 23:14,7.8,52.6
1/15/20 23:15,7.8,56.9
1/15/20 23:16,7.8,57.8
1/15/20 23:17,7.9,57.4
1/15/20 23:18,7.9,57.4
1/15/20 23:19,8,50.2
1/15/20 23:20,7.9,47.1
1/15/20 23:21,7.8,51.2
1/15/20 23:22,7.8,56
1/15/20 23:23,7.8,58.3
1/15/20 23:24,7.8,57.8
1/15/20 23:25,7.8,57.8
1/15/20 23:26,7.8,54.5
1/15/20 23:27,7.8,47.6
1/15/20 23:28,7.8,49.2
1/15/20 23:29,7.7,54
1/15/20 23:30,7.7,57.8
1/15/20 23:31,7.7,58.3
1/15/20 23:32,7.7,57.8
1/15/20 23:33,7.8,57.8
1/15/20 23:34,7.8,50.2
1/15/20 23:35,7.8,47.6
1/15/20 23:36,7.7,51.6
1/15/20 23:37,7.6,56.4
1/15/20 23:38,7.6,58.8
1/15/20 23:39,7.6,58.3
1/15/20 23:40,7.7,58.3
1/15/20 23:41,7.8,55.5
1/15/20 23:42,7.8,48.2
1/15/20 23:43,7.7,49.2
1/15/20 23:44,7.6,54
1/15/20 23:45,7.6,58.3
1/15/20 23:46,7.6,58.8
1/15/20 23:47,7.6,58.3
1/15/20 23:48,7.7,57.8
1/15/20 23:49,7.7,57.8
1/15/20 23:50,7.8,57.8
1/15/20 23:51,7.9,57.4
1/15/20 23:52,8,56.9
1/15/20 23:53,8.1,56.9
1/15/20 23:54,8.1,56.5
1/15/20 23:55,8.2,56
1/15/20 23:56,8.3,56
1/15/20 23:57,8.4,56
1/15/20 23:58,8.4,51.3
1/15/20 23:59,8.3,46.1
1/16/20 0:00,8.2,48.2
1/16/20 0:01,8.2,53.6
1/16/20 0:02,8.1,57
1/16/20 0:03,8.1,56.9
1/16/20 0:04,8.1,57
1/16/20 0:05,8.2,55.5
1/16/20 0:06,8.1,48.2
1/16/20 0:07,8,47.7
1/16/20 0:08,7.9,52.6
1/16/20 0:09,7.9,56.9
1/16/20 0:10,7.9,57.9
1/16/20 0:11,7.9,57.9
1/16/20 0:12,7.9,57.4
1/16/20 0:13,8,51.2
1/16/20 0:14,7.9,47.1
1/16/20 0:15,7.8,50.7
1/16/20 0:16,7.8,56
1/16/20 0:17,7.7,58.3
1/16/20 0:18,7.8,58.3
1/16/20 0:19,7.8,57.8
1/16/20 0:20,7.8,56.4
1/16/20 0:21,7.8,48.7
1/16/20 0:22,7.7,48.7
1/16/20 0:23,7.6,53.6
1/16/20 0:24,7.6,57.8
1/16/20 0:25,7.6,58.8
1/16/20 0:26,7.7,58.3
1/16/20 0:27,7.7,58.3
1/16/20 0:28,7.8,52.1
1/16/20 0:29,7.7,48.1
1/16/20 0:30,7.6,51.1
1/16/20 0:31,7.6,56.4
1/16/20 0:32,7.6,58.7
1/16/20 0:33,7.6,58.7
1/16/20 0:34,7.6,58.8
1/16/20 0:35,7.7,56.9
1/16/20 0:36,7.7,49.2
1/16/20 0:37,7.6,49.2
1/16/20 0:38,7.5,54
1/16/20 0:39,7.4,58.3
1/16/20 0:40,7.5,59.2
1/16/20 0:41,7.5,58.7
1/16/20 0:42,7.6,58.8
1/16/20 0:43,7.6,53.6
1/16/20 0:44,7.6,48.1
1/16/20 0:45,7.5,51.1
1/16/20 0:46,7.4,55.9
1/16/20 0:47,7.4,59.2
1/16/20 0:48,7.5,59.2
1/16/20 0:49,7.5,58.7
1/16/20 0:50,7.6,58.3
1/16/20 0:51,7.6,51.1
1/16/20 0:52,7.5,48.6
1/16/20 0:53,7.4,52.6
1/16/20 0:54,7.4,57.8
1/16/20 0:55,7.4,59.2
1/16/20 0:56,7.4,59.2
1/16/20 0:57,7.5,58.7
1/16/20 0:58,7.6,58.7
1/16/20 0:59,7.6,58.3
1/16/20 1:00,7.7,57.8
1/16/20 1:01,7.8,57.8
1/16/20 1:02,7.8,57.8
1/16/20 1:03,7.9,57.4
1/16/20 1:04,8,56.9
1/16/20 1:05,8.1,56.9
1/16/20 1:06,8.2,56
1/16/20 1:07,8.2,48.7
1/16/20 1:08,8.1,47.2
1/16/20 1:09,8,51.7
1/16/20 1:10,7.9,56.4
1/16/20 1:11,7.9,57.9
1/16/20 1:12,7.9,57.9
1/16/20 1:13,7.9,57.4
1/16/20 1:14,8,53.1
1/16/20 1:15,7.9,47.7
1/16/20 1:16,7.8,50.2
1/16/20 1:17,7.7,55
1/16/20 1:18,7.7,58.3
1/16/20 1:19,7.7,58.8
1/16/20 1:20,7.7,58.3
1/16/20 1:21,7.8,57.8
1/16/20 1:22,7.8,51.2
1/16/20 1:23,7.7,48.1
1/16/20 1:24,7.6,52.1
1/16/20 1:25,7.6,56.9
1/16/20 1:26,7.5,59.2
1/16/20 1:27,7.6,58.7
1/16/20 1:28,7.6,58.8
1/16/20 1:29,7.6,56.9
1/16/20 1:30,7.6,49.2
1/16/20 1:31,7.5,49.1
1/16/20 1:32,7.5,54
1/16/20 1:33,7.4,58.3
1/16/20 1:34,7.4,59.2
1/16/20 1:35,7.4,59.2
1/16/20 1:36,7.5,58.7
1/16/20 1:37,7.6,55.4
1/16/20 1:38,7.5,49.1
1/16/20 1:39,7.4,50.2
1/16/20 1:40,7.4,55.4
1/16/20 1:41,7.4,59.2
1/16/20 1:42,7.4,59.6
1/16/20 1:43,7.4,59.7
1/16/20 1:44,7.4,59.2
1/16/20 1:45,7.5,54
1/16/20 1:46,7.4,48.6
1/16/20 1:47,7.4,51.6
1/16/20 1:48,7.4,56.4
1/16/20 1:49,7.3,59.6
1/16/20 1:50,7.4,59.6
1/16/20 1:51,7.4,59.6
1/16/20 1:52,7.4,59.2
1/16/20 1:53,7.4,52.6
1/16/20 1:54,7.4,49.1
1/16/20 1:55,7.3,52.6
1/16/20 1:56,7.3,57.8
1/16/20 1:57,7.3,60.1
1/16/20 1:58,7.3,60.1
1/16/20 1:59,7.4,59.6
1/16/20 2:00,7.4,59.2
1/16/20 2:01,7.4,51.6
1/16/20 2:02,7.4,49.6
1/16/20 2:03,7.3,54
1/16/20 2:04,7.3,58.7
1/16/20 2:05,7.3,60.6
1/16/20 2:06,7.3,60.1
1/16/20 2:07,7.4,60.1
1/16/20 2:08,7.4,59.7
1/16/20 2:09,7.5,59.7
1/16/20 2:10,7.6,59.2
1/16/20 2:11,7.6,58.8
1/16/20 2:12,7.7,58.8
1/16/20 2:13,7.8,58.3
1/16/20 2:14,7.9,58.3
1/16/20 2:15,7.9,53.1
1/16/20 2:16,7.9,48.2
1/16/20 2:17,7.8,50.2
1/16/20 2:18,7.7,55.5
1/16/20 2:19,7.7,59.2
1/16/20 2:20,7.7,59.2
1/16/20 2:21,7.7,59.2
1/16/20 2:22,7.8,58.8
1/16/20 2:23,7.8,52.1
1/16/20 2:24,7.7,48.7
1/16/20 2:25,7.6,52.6
1/16/20 2:26,7.5,57.3
1/16/20 2:27,7.5,59.7
1/16/20 2:28,7.5,59.7
1/16/20 2:29,7.6,59.7
1/16/20 2:30,7.6,58.8
1/16/20 2:31,7.6,51.1
1/16/20 2:32,7.5,49.7
1/16/20 2:33,7.4,54
1/16/20 2:34,7.4,58.7
1/16/20 2:35,7.4,60.6
1/16/20 2:36,7.4,60.1
1/16/20 2:37,7.4,60.1
1/16/20 2:38,7.5,57.8
1/16/20 2:39,7.5,50.2
1/16/20 2:40,7.4,50.6
1/16/20 2:41,7.4,55.4
1/16/20 2:42,7.3,59.6
1/16/20 2:43,7.3,60.6
1/16/20 2:44,7.4,60.6
1/16/20 2:45,7.4,60.1
1/16/20 2:46,7.4,57.3
1/16/20 2:47,7.4,50.2
1/16/20 2:48,7.3,51.1
1/16/20 2:49,7.3,55.9
